tweet_id,text,task1,task2,ID
1127622037764177925,"ये वो लोग हैं जो भीक नहीं मागते,ऐसा लोग नजर आये तो कुछ खरीद लीजिये । इनकों सिर्फ दो वक्त की रोटी की ज़रूरत है कोई बहुत बड़ा आदमी नहीं बनना है।। https://t.co/jLF2gVUQN3",NOT,NONE,hasoc_2020_hi_1456
1123503671637970949,RT @Diva_Rizvi: @J_Indian3 @Twitter @TwitterIndia @TwitterIndia बेचारा इतना मजबूर और कमजोर है कि मां बहन की गाली बकने वालों की भी रिपोर्ट क…,NOT,NONE,hasoc_2020_hi_269
1127569441166897152,"RT @BJPLive: ये कितने भी हवन करा दें, ये कितने भी जनेऊ दिखा दें, पुलिस को भगवा ड्रेस भी सिलवा दें, लेकिन भगवा में जो आतंक के दाग लगाने की इ…",HOF,HATE,hasoc_2020_hi_2972
1127615284909563904,इने पढ़ना लिखना थोड़ी ही आता है 😂😂😂,NOT,NONE,hasoc_2020_hi_2590
1127769417192857602,"RT @The_naaz: यह हैं मोहम्मद कैफ़ ~

जो कि हाफ़िज़ हैं और बी टेक कम्प्यूटर साइंस कर रहे हैं। कमाल यह है कि वो मवाना की एक मस्जिद मे तरावीह…",NOT,NONE,hasoc_2020_hi_921
1127805156857221120,"RT @Bsharma7: ये है दिल्ली के बलविंदर सिंह अंकल, 84 नरसंहार में इन्होंने अपना सबकुछ खो दिया, इनकी सारी संपत्ति जल गई थी और वह सड़क पर आ गए,…",NOT,NONE,hasoc_2020_hi_1635
1127599464015958017,"RT @eralam1992: @MLArajeshSP मोदी - पाकिस्तान पर हमला करने जा रहे हैं,
सिपाही - सर ये तो खराब है
मोदी - अरे इसीलिए तो काला पेंट कराया है कि…",NOT,NONE,hasoc_2020_hi_671
1127640803063394304,"RT @DaasJai: #WednesdayWisdom
श्री कृष्ण के मरने के बाद में गोपियों को भीलों ने लूटा और अर्जुन को भी पीटा फिर भी लोग कृष्ण को ही भगवान मान…",HOF,HATE,hasoc_2020_hi_4005
1123811630029123586,ऊँ श्री हरि विष्णु,NOT,NONE,hasoc_2020_hi_1973
1127479058122493953,लो जी मिल गया हिन्दू आतंकवादी 👇👇 https://t.co/gCeC5jjisI,HOF,HATE,hasoc_2020_hi_2418
1127779307386953728,"RT @sadashiv_sharan: बच्चा रोया तो माँ बोली सोजा नही तो 
गब्बर आ जायेगा...
बच्चा :- नही माँ
""आयेगा तो मोदी ही""",NOT,NONE,hasoc_2020_hi_785
1127709832931360770,RT @nidhidynamic: चार चार उंगलियो से vote डालने वाला एक मात्र आदमी🤣🤣🤣 https://t.co/gmh0dpw6t5,NOT,NONE,hasoc_2020_hi_3643
1127497726965440512,"RT @drushayadav: आज गजब का उत्साह देखा वोटरों में मोदीजी के प्रति..

हर 10 में से 8 व्यक्ति सुई धागा लेकर आया था साहेब का झोला तैयार करने…",NOT,NONE,hasoc_2020_hi_2712
1127532711680208896,"RT @pargyadidi: लाहौर,मस्जिद में फटा बम कम से कम 40 मरे। 

""बमजान मुबारक""",HOF,HATE,hasoc_2020_hi_2305
1127795455457316864,"RT @seematri6: जो भी #कांग्रेसी प्रत्याशी यह मान रहा हो कि वह हार रहा है . . . तब #प्रियंका को बुलवाले

सिर्फ हारने से काम नही चलेगा,  जमान…",HOF,OFFN,hasoc_2020_hi_1087
1123662929360867333,@MANOJGU45978585 Shameless hai Sabhi..,HOF,OFFN,hasoc_2020_hi_25
1127508258862714881,"RT @Sunnydeolsir: एक काँग्रेसी चमचा आज कह रहा था :-
वो भी क्या दिन थे जब 4 लोग साथ मे लौटा लेकर जाते और साथ बैठकर हगते हुए सुख दुख की बाते…",HOF,PRFN,hasoc_2020_hi_2992
1123787718264336386,RT @ashutosh83B: क्या तेज बहादुर का पर्चा किसी दबाव में कैंसिल करवाया गया?क्या चुनाव आयोग कठपुतली बन गया?  ⁦@BJP4India⁩ ⁦@yadavakhilesh⁩ ⁦@…,NOT,NONE,hasoc_2020_hi_1404
1127528831923785728,"मणिशंकर की जगह सैम पित्रोदा ने पूरी कर दी . .

सेल्फगोल . . .",NOT,NONE,hasoc_2020_hi_1286
1127537228945735680,RT @harshcha: म्हारे हरियाणा के भाईयों बहनों जे संसार राखणीं है भारत की चौधर बराकर तो 10/10 में लाओ चौकीदार। #MeraVoteModiKo,NOT,NONE,hasoc_2020_hi_2589
1127594170799943680,"RT @pawanpandeysp: आठ दिन की राजनीति का पैदाइस 'निरहुआ' अपने आप को त्रिलोक का सबसे बड़ा प्रतापी बता रहा है, निरहुआ कह रहा है कि वह भगवान का…",HOF,PRFN,hasoc_2020_hi_41
1127560805098987520,"RT @KhannaPal: Time Time ki baat hai !

@jaavedjaaferi

सिर्फ पांच साल में मोदी जी कहां👍 से कहां👎 पहुंच गए।

सब कर्मो का फल है। https://t.c…",NOT,NONE,hasoc_2020_hi_1500
1127762031036157953,"RT @MohammadSherAl6: प्लेन को बादल में छुपवा दिया??ये आदमी पीएम होकर कैसे इतना झूठ, ऑन कैमरा बेशर्मी से बोलता है? भाई हिम्मत और बेशर्मी की…",HOF,OFFN,hasoc_2020_hi_2215
1127544950650998788,"RT @ashu3page: Karma! 
जिस गली में आग लगते घरों को देखकर मौज लेते थे,भूल गए कि उसी गली में मेरा घर भी है. https://t.co/MBjPLqMGLa",NOT,NONE,hasoc_2020_hi_1648
1127496305087934464,"RT @JBMIS: कांग्रेस ने देश को आजादी दिलाई:- नवजोत सिंह सिद्धू

गद्दार तू 1984 भूल गया क्या??",HOF,PRFN,hasoc_2020_hi_3281
1127520996955549696,"RT @HindiJKR: शीला दीक्षित ने दिल्ली के सीएम से कहा, ‘क्यों गलत अफवाह फैला रहे हो, कोई काम नहीं हो तो खाने पर आएं’, केजरीवाल ने दिया यह जवा…",HOF,OFFN,hasoc_2020_hi_3444
1123567823509344257,"RT @BJPLive: कांग्रेस ने मध्य प्रदेश के किसानों से ये कह कर वोट लिया था कि 10 दिन में 2 लाख रुपये तक का कर्ज माफ़ कर देंगे। 

वो 10 दिन कब…",NOT,NONE,hasoc_2020_hi_681
